,0
0,355.01899999999995
1,360.018
2,370.01599999999996
3,535.012
4,530.0129999999999
5,580.0129999999999
6,580.0129999999999
7,580.0129999999999
8,735.011
9,735.011
10,735.011
11,735.011
12,785.01
13,540.011
14,703.01
15,558.01
16,735.01
17,685.011
18,735.01
19,735.01
20,735.01
21,735.01
22,880.01
23,930.0089999999999
24,930.0089999999999
25,880.01
26,1025.0099999999998
27,1025.0099999999998
28,880.0099999999999
29,1025.0099999999998
30,1025.0099999999998
31,830.011
32,685.0120000000001
33,685.0120000000001
34,785.0110000000001
35,640.011
36,495.011
37,495.011
38,495.011
39,105.012
40,350.011
41,350.011
42,350.011
43,495.012
44,640.0120000000001
45,785.0120000000001
46,785.013
47,785.013
48,930.013
49,939.012
50,794.012
51,789.013
52,934.0129999999999
53,789.013
54,789.013
55,934.013
56,939.0120000000001
57,989.0110000000001
58,939.013
59,1134.013
60,1134.013
61,1134.013
62,844.013
63,844.013
64,844.013
65,844.013
66,851.013
67,801.014
68,810.0129999999999
69,520.0129999999999
70,520.0129999999999
71,375.01300000000003
72,375.01300000000003
73,375.01300000000003
74,570.0120000000001
75,561.013
76,561.014
77,611.013
78,611.013
79,611.013
80,611.013
81,611.013
82,901.014
83,901.014
84,1046.014
85,1055.013
86,1055.013
87,1055.013
88,1200.013
89,1345.013
90,1345.013
91,1490.013
92,1200.013
93,1200.0129999999997
94,905.0149999999999
95,905.0149999999999
96,1055.0139999999997
97,1064.013
98,1064.013
99,819.0129999999998
100,828.0119999999997
101,833.011
102,833.011
103,688.011
104,833.011
105,833.011
106,688.011
107,638.012
108,638.012
109,638.0129999999999
110,783.0129999999999
111,783.0129999999999
112,638.0129999999999
113,828.0129999999999
114,1023.012
115,1023.012
116,1028.011
117,1028.011
118,1028.011
119,1173.011
120,1173.011
121,1028.012
122,1028.013
123,1028.013
124,883.0129999999999
125,874.014
126,1019.014
127,1114.015
128,1259.0149999999999
129,969.015
130,962.016
131,912.0169999999999
132,907.018
133,822.0179999999999
134,1058.0189999999998
135,1058.0189999999998
136,853.0199999999999
137,708.0199999999999
138,858.0189999999999
139,858.0189999999999
140,849.0199999999999
141,704.0219999999998
142,804.0209999999998
143,854.0199999999999
144,949.0199999999999
145,999.0199999999999
146,999.0189999999999
147,899.0199999999999
148,949.0189999999999
149,1101.018
150,1296.0169999999998
151,1296.0169999999998
152,1296.0169999999998
153,1391.018
154,1246.018
155,1196.019
156,1391.0179999999998
157,1296.0179999999998
158,1296.0179999999998
159,1006.0179999999999
160,1015.0169999999999
161,1160.0169999999998
162,1160.0169999999998
163,870.0169999999999
164,1110.0179999999998
165,1010.0189999999999
166,915.019
167,1060.019
168,1060.019
169,1101.0189999999998
170,1101.0189999999998
171,1051.02
172,1069.018
173,1264.0169999999998
174,1264.0169999999998
175,1214.0179999999998
176,1214.0179999999998
177,1214.0179999999998
178,1264.0179999999998
179,1359.0179999999998
180,1214.0179999999998
181,1214.0179999999998
182,1264.0169999999998
183,1409.0169999999998
184,1264.0169999999998
185,1264.0189999999998
186,1368.0189999999998
187,1223.0189999999998
188,1273.0179999999998
189,983.0179999999999
190,833.019
191,838.018
192,829.019
193,539.019
194,829.019
195,824.02
196,779.0210000000001
197,1024.02
198,1024.02
199,1024.02
200,1160.0209999999997
201,1305.0209999999997
202,1305.0209999999997
203,1450.0209999999997
204,1250.0219999999997
205,1250.0219999999997
206,1305.0209999999997
207,1305.0209999999997
208,1255.0219999999997
209,1160.0209999999997
210,1003.0229999999999
211,1103.0219999999997
212,1153.0219999999997
213,1493.0209999999997
214,1493.0209999999997
215,1493.0209999999997
216,1339.0219999999997
217,1044.024
218,1144.0229999999997
219,1135.0239999999997
220,935.026
221,645.026
222,645.026
223,500.026
224,845.0239999999999
225,845.0239999999999
226,1040.023
227,1185.0229999999997
228,1330.023
229,1330.023
230,1330.023
231,1475.0229999999997
232,1475.0229999999997
233,1493.0219999999997
234,1298.0239999999997
235,1298.0239999999997
236,1298.0249999999996
237,1293.0259999999996
238,1533.0249999999996
239,1393.0239999999997
240,1393.0239999999997
241,1538.0239999999997
242,1538.0239999999997
243,1633.0249999999996
244,1533.0259999999996
245,1583.0249999999996
246,1588.0229999999997
247,1443.0229999999997
248,1298.0229999999997
249,1658.0219999999997
250,1658.0219999999997
251,1463.023
252,1463.023
253,1318.0230000000001
254,1608.023
255,1608.023
256,1558.024
257,1703.024
258,1857.0229999999997
259,2002.0219999999997
260,2002.0219999999997
261,2002.0219999999995
262,2152.0209999999997
263,2202.0199999999995
264,2002.0219999999997
265,1993.0229999999997
266,2043.0229999999997
267,2102.0209999999997
268,1957.0219999999997
269,1821.0209999999997
270,1803.0219999999995
271,1948.0219999999995
272,1753.0229999999997
273,1928.0229999999997
274,2128.0209999999997
275,2128.0209999999997
276,2128.0209999999997
277,2033.0199999999995
278,2033.0199999999995
279,2033.0199999999995
280,2033.0199999999995
281,1888.0199999999995
282,1897.0189999999996
283,1752.0189999999996
284,2137.0199999999995
285,1992.0199999999995
286,2051.0179999999996
287,2196.0179999999996
288,2291.0199999999995
289,2291.0199999999995
290,2146.0199999999995
291,2341.019
292,2341.019
293,2341.019
294,2196.019
295,2223.0179999999996
296,2223.0179999999996
297,2223.0179999999996
298,2078.0179999999996
299,1779.0189999999996
300,1924.0179999999996
301,2069.0179999999996
302,2069.0179999999996
303,2350.019
304,2350.019
305,2350.019
306,2350.019
307,2205.019
308,2205.019
309,2214.018
310,2119.019
311,1974.0189999999998
312,1974.0189999999998
313,1779.0199999999995
314,2164.0209999999997
