,0
0,750.0139999999999
1,750.0139999999999
2,900.0129999999999
3,900.0129999999999
4,900.0129999999999
5,900.0129999999999
6,950.012
7,950.012
8,950.012
9,1050.011
10,905.011
11,760.011
12,760.011
13,760.011
14,710.012
15,420.01199999999994
16,325.01099999999997
17,180.01100000000002
18,180.01100000000002
19,230.01000000000002
20,230.01000000000002
21,230.01000000000002
22,80.01200000000001
23,80.01200000000001
24,225.01200000000003
25,370.012
26,370.012
27,470.01099999999997
28,470.01099999999997
29,470.01099999999997
30,615.011
31,760.011
32,660.0109999999999
33,660.0109999999999
34,828.0089999999999
35,828.0089999999999
36,828.0089999999999
37,778.01
38,778.01
39,878.0079999999999
40,733.0079999999999
41,651.008
42,651.008
43,701.0070000000001
44,701.0070000000001
45,556.007
46,556.007
47,266.00699999999995
48,411.00699999999995
49,411.00699999999995
50,361.009
51,361.009
52,470.00699999999995
53,452.009
54,452.009
55,597.01
56,597.01
57,887.01
58,887.01
59,887.01
60,887.01
61,887.01
62,887.01
63,887.01
64,887.01
65,787.011
66,787.011
67,837.01
68,837.01
69,837.01
70,837.011
71,819.012
72,674.012
73,810.0129999999999
74,810.0129999999999
75,520.013
76,520.013
77,425.013
78,425.013
79,425.013
80,425.013
81,425.013
82,425.013
83,275.01399999999995
84,425.013
85,375.014
86,370.015
87,520.014
88,520.014
89,520.014
90,520.014
91,520.014
92,665.014
93,665.014
94,674.014
95,964.0139999999999
96,819.0139999999999
97,819.0139999999999
98,574.015
99,624.014
100,624.014
101,869.0129999999999
102,724.0129999999999
103,869.0129999999999
104,869.0129999999999
105,579.013
106,579.014
107,579.014
108,579.0160000000001
109,379.018
110,279.01899999999995
111,84.02000000000001
112,229.02
113,329.019
114,479.01800000000003
115,529.018
116,479.019
117,579.018
118,579.019
119,579.019
120,579.019
121,579.019
122,579.019
123,579.02
124,579.02
125,724.021
126,674.0229999999999
127,674.0229999999999
128,524.025
129,674.0239999999999
130,674.0239999999999
131,819.0239999999999
132,774.0229999999999
133,774.0229999999999
134,774.0229999999999
135,638.0219999999999
136,738.021
137,738.0219999999999
138,738.0219999999999
139,738.0219999999999
140,584.023
141,584.023
142,738.0219999999999
143,756.021
144,756.021
145,951.02
146,851.021
147,851.021
148,851.021
149,756.02
150,606.021
151,901.02
152,1046.02
153,1046.02
154,1046.02
155,1191.02
156,1200.019
157,1200.019
158,1209.018
159,1209.018
160,1354.0179999999998
161,1109.019
162,946.02
163,651.0210000000001
164,651.0210000000001
165,352.02200000000005
166,270.022
167,470.02000000000004
168,320.021
169,470.02000000000004
170,470.02000000000004
171,470.021
172,420.02200000000005
173,420.02200000000005
174,420.02200000000005
175,420.02200000000005
176,370.023
177,370.023
178,370.023
179,370.023
180,461.023
181,606.0229999999999
182,751.0229999999999
183,896.0229999999999
184,896.0229999999999
185,1186.023
186,1059.022
187,1059.022
188,1059.022
189,1109.021
190,1109.022
191,964.0219999999999
192,819.0219999999999
193,674.0219999999999
194,674.0219999999999
195,334.02299999999997
196,384.022
197,384.022
198,382.022
199,377.02299999999997
200,536.021
201,518.0220000000002
202,668.021
203,668.021
204,718.02
205,718.02
206,863.0199999999998
207,863.0199999999998
208,854.0209999999997
209,854.0209999999997
210,854.0209999999997
211,854.0209999999997
212,999.0209999999997
213,1144.0209999999997
214,1094.0219999999997
215,1484.0209999999997
216,1475.0219999999997
217,1475.0219999999997
218,1475.0219999999997
219,1325.023
220,1325.024
221,1180.024
222,944.0240000000001
223,803.024
224,803.024
225,763.0219999999999
226,763.0219999999999
227,627.021
228,627.021
229,577.0219999999999
230,577.0219999999999
231,577.0219999999999
232,477.02299999999997
233,477.02299999999997
234,477.02299999999997
235,486.022
236,631.0219999999999
237,640.021
238,640.021
239,631.022
240,486.02200000000005
241,486.02200000000005
242,631.0219999999999
243,631.0219999999999
244,831.021
245,1121.021
246,1130.02
247,1275.0199999999998
248,1325.0189999999998
249,1325.0189999999998
250,1325.0189999999998
251,1180.0189999999998
252,1085.0179999999998
253,1035.0189999999998
254,1035.0189999999998
255,901.0189999999998
256,901.0189999999998
257,1146.0179999999998
258,1187.0179999999998
259,1187.0179999999998
260,1169.0189999999998
261,1169.0189999999998
262,1169.0189999999998
263,1169.0189999999998
264,1019.021
265,1023.0209999999997
266,1318.0199999999998
267,1168.0209999999997
268,1318.0199999999998
269,1518.0179999999998
270,1373.0179999999998
271,1373.0179999999998
272,1527.0179999999998
273,1400.0209999999997
274,1300.0219999999997
275,1318.0209999999997
276,1173.0209999999997
277,973.0219999999999
278,973.0219999999999
279,846.0219999999999
280,701.0209999999998
281,606.0209999999998
282,461.02
283,452.021
284,452.021
285,597.021
286,497.02200000000005
287,488.023
288,488.023
289,397.022
290,397.022
291,406.0210000000001
292,356.022
293,356.022
294,338.02400000000006
295,424.02500000000003
296,564.025
297,564.025
298,564.025
299,959.0219999999999
300,800.0219999999999
301,800.0219999999999
302,945.0219999999999
303,945.0219999999999
304,936.0219999999999
305,886.0229999999999
306,877.0239999999999
307,877.0239999999999
308,927.0229999999999
309,900.0239999999999
310,605.0249999999999
311,560.0249999999999
312,610.0239999999999
313,646.0229999999999
314,646.0229999999999
315,646.0229999999999
316,646.0229999999999
317,646.0229999999999
318,678.0229999999999
319,678.0239999999999
320,678.0239999999999
321,678.0239999999999
322,678.0239999999999
323,533.0239999999999
324,533.0239999999999
325,678.0239999999999
326,823.0239999999999
327,823.0229999999999
328,823.0229999999999
329,823.0229999999999
330,678.0229999999998
331,823.0229999999999
332,823.0229999999999
333,823.0229999999999
334,823.0229999999999
335,823.0229999999999
336,1082.0209999999997
337,1132.0199999999998
338,1027.0209999999997
339,1035.0199999999998
340,840.0219999999999
341,695.0219999999999
342,677.0229999999999
343,677.0229999999999
344,686.0219999999999
345,831.0219999999999
346,831.0229999999999
347,781.0239999999999
348,636.0229999999999
349,636.0239999999999
350,636.025
351,636.025
352,636.026
353,636.0269999999999
354,491.027
355,713.0249999999997
356,858.0249999999997
357,1003.0249999999999
358,1003.0249999999999
359,1003.0249999999999
360,831.0259999999998
361,840.0259999999998
362,840.0259999999998
363,962.0259999999998
364,935.0269999999998
365,785.0279999999998
366,812.0279999999998
367,980.0269999999998
368,989.0269999999998
