,0
0,460.02099999999996
1,815.0169999999998
2,820.0159999999998
3,970.0149999999999
4,1070.014
5,1220.014
6,1270.013
7,1270.014
8,1220.0159999999998
9,1270.0149999999999
10,1270.0149999999999
11,1125.0149999999999
12,1320.0149999999999
13,1320.0149999999999
14,1125.016
15,1375.0169999999998
16,1375.0169999999998
17,1425.016
18,1375.016
19,1135.0149999999999
20,1135.0149999999999
21,1280.0149999999999
22,1280.0149999999999
23,1135.0149999999999
24,990.015
25,940.0160000000001
26,1185.0149999999999
27,1090.016
28,1090.016
29,790.017
30,790.017
31,640.018
32,640.018
33,740.0179999999999
34,944.016
35,899.015
36,854.014
37,854.014
38,1044.0149999999999
39,1334.0149999999996
40,1179.0179999999998
41,1284.0159999999998
42,1429.0159999999998
43,1629.0149999999996
44,1529.0159999999998
45,1729.0149999999999
46,1679.0149999999999
47,1679.0169999999998
48,1384.018
49,1384.018
50,1384.018
51,1484.018
52,1484.018
53,1189.02
54,1189.02
55,1044.02
56,1294.0189999999998
57,1149.019
58,1140.02
59,1140.019
60,954.02
61,954.02
62,1004.02
63,1149.02
64,1158.0189999999998
65,1303.0189999999998
66,1353.0189999999998
67,1353.0189999999998
68,1498.0189999999998
69,1498.0189999999998
70,1489.0199999999998
71,1489.0199999999998
72,1584.0209999999997
73,1684.0199999999998
74,1634.0219999999997
75,1779.023
76,1729.0219999999997
77,1684.0209999999997
78,1684.0209999999997
79,1684.0209999999997
80,1684.0209999999997
81,1684.0209999999997
82,1693.0199999999998
83,1548.0199999999998
84,1453.019
85,1181.0179999999998
86,1131.019
87,986.019
88,1036.018
89,1018.02
90,873.02
91,823.0210000000001
92,823.0210000000001
93,909.023
94,909.024
95,959.023
96,1154.022
97,1154.022
98,1444.022
99,1444.022
100,1539.0229999999997
101,1498.024
102,1788.024
103,1933.024
104,2178.0229999999997
105,2314.0239999999994
106,2269.023
107,1869.0259999999998
108,1584.0249999999999
109,1584.0249999999999
110,1738.0239999999997
