,0
0,265.014
1,325.011
2,625.01
3,934.0070000000001
4,934.0070000000001
5,1079.007
6,1079.007
7,1079.007
8,1079.007
9,1229.0059999999999
10,1279.0059999999999
11,1134.0059999999999
12,1134.0059999999999
13,1134.0059999999999
14,939.0069999999998
15,1034.008
16,1084.008
17,1229.008
18,1279.008
19,1229.008
20,1279.007
21,1424.007
22,1424.007
23,989.008
24,989.008
25,844.0079999999999
26,844.0079999999999
27,699.0079999999999
28,649.0089999999999
29,699.0079999999999
30,699.0079999999999
31,409.008
32,409.008
33,409.008
34,554.008
35,699.0079999999999
36,699.0079999999999
37,749.0079999999999
38,799.007
39,799.007
40,654.007
41,654.007
42,649.0079999999999
43,1034.008
44,1239.0049999999999
45,1189.0059999999999
46,1189.0059999999999
47,1352.007
48,1252.008
49,1397.008
50,1542.008
51,1782.0079999999998
52,1782.0089999999998
53,1637.01
54,1492.01
55,1347.01
56,1447.01
57,1352.0089999999998
58,1352.0089999999998
59,1112.01
60,967.01
61,822.01
62,781.01
63,831.009
64,731.0110000000001
65,926.0100000000001
66,876.0100000000001
67,926.0100000000001
68,681.0110000000001
69,486.012
70,486.012
71,536.0110000000001
72,536.0110000000001
73,681.0110000000001
74,971.0110000000001
75,1071.0100000000002
76,1121.009
77,1116.011
78,1116.011
79,1166.01
80,1311.01
81,1751.0099999999998
82,1701.011
83,1551.0119999999997
84,1601.0119999999997
85,1456.0119999999997
86,1456.013
87,1311.013
88,1556.012
89,1751.0109999999997
90,1606.0109999999997
91,1316.0109999999997
92,1166.012
93,1316.0109999999997
94,1180.0099999999998
95,1225.011
96,1225.011
97,1094.012
98,1094.012
99,804.0120000000001
100,799.013
101,949.0120000000001
102,899.013
103,849.014
104,994.014
105,1094.013
106,1103.013
107,1248.013
108,1053.0140000000001
109,1003.015
110,1198.014
111,1488.014
112,1343.014
113,1343.014
114,1488.014
115,1243.0149999999999
116,1243.0149999999999
117,1343.0129999999997
118,1302.013
119,1302.013
120,1157.013
121,917.0119999999998
122,917.0119999999998
123,867.0129999999999
124,679.013
125,874.0120000000001
126,883.0110000000001
127,883.0110000000001
128,1028.011
129,883.0110000000001
130,883.0110000000001
131,933.0100000000001
132,1028.011
133,1019.0120000000001
134,1173.011
135,1168.0120000000002
136,1368.01
137,1173.011
138,1028.0120000000002
139,1046.011
140,1046.011
141,1241.0099999999998
142,1096.011
143,1146.01
144,1291.0099999999998
145,1196.0089999999998
146,1146.0099999999998
147,1191.0109999999997
148,1336.0109999999997
149,1291.0099999999998
150,1282.0109999999997
151,1137.0109999999997
152,1146.0109999999997
153,1146.0109999999997
154,847.012
155,983.0129999999999
156,978.014
157,978.014
158,1178.012
159,1178.012
160,1173.013
161,1166.014
162,1325.0119999999997
163,1325.0119999999997
164,1470.0119999999997
165,1320.0129999999997
166,1465.013
167,1420.013
168,1266.014
169,1311.0149999999999
170,1266.014
171,1261.0159999999998
172,1266.0149999999999
173,1121.0149999999999
174,1266.0149999999999
175,1171.0140000000001
176,1026.0140000000001
177,1121.0149999999999
178,1121.0149999999999
179,976.016
180,926.0169999999999
181,976.0169999999999
182,926.0169999999999
183,935.016
184,872.016
185,1017.016
186,1017.016
187,872.016
188,1017.016
189,967.0169999999999
190,917.0179999999999
191,967.0169999999999
192,1112.0169999999998
193,1112.0169999999998
194,1112.0169999999998
195,1112.0169999999998
196,1257.0169999999998
197,1263.0169999999998
198,1118.0169999999998
199,1313.0159999999998
200,1458.0159999999998
201,1458.0159999999998
202,1408.0169999999998
203,1408.0169999999998
204,1571.0159999999998
205,1476.0149999999999
206,1476.0149999999999
207,1621.0149999999999
208,1721.013
209,1576.013
210,1381.014
211,1236.014
212,1286.013
213,1236.0139999999997
214,1141.013
215,1136.0149999999999
216,1143.014
217,998.0140000000001
218,1098.0140000000001
219,1048.015
220,1243.014
221,1193.0149999999999
222,1184.017
223,1184.017
224,1184.0169999999998
225,1234.0159999999998
226,1284.0149999999996
227,1228.0159999999998
228,1228.0159999999998
229,1373.0159999999998
230,1468.0169999999998
231,1613.0169999999998
232,1758.0169999999998
233,1758.0169999999998
234,1758.0169999999998
235,1634.0159999999996
236,1634.0159999999996
237,1770.0169999999998
238,1770.0169999999998
239,1634.0159999999998
240,1344.0159999999998
241,1258.0139999999997
242,1253.0149999999999
243,1253.0149999999999
244,963.015
245,1108.0149999999999
246,1113.014
247,823.014
248,773.015
249,805.0160000000001
250,950.016
251,950.016
252,950.016
253,950.016
254,1240.0159999999998
255,1219.0169999999998
256,1272.0169999999998
257,1122.018
258,1272.0169999999998
259,1417.0169999999998
260,1544.0179999999998
261,1689.0179999999998
262,1639.0189999999998
263,1539.0189999999998
264,1834.0179999999998
265,1689.0179999999998
266,1639.0189999999998
267,1784.0189999999998
268,1784.02
269,1648.019
270,1553.0179999999998
271,1503.0189999999998
272,1503.0189999999998
273,1494.0199999999998
274,1213.0189999999998
275,1163.02
276,1163.0189999999998
277,1018.0189999999999
278,1018.0189999999999
279,1163.0189999999998
280,1258.0209999999997
281,1308.0189999999998
282,1308.0189999999998
283,1308.0179999999998
284,1453.0179999999998
285,1453.0179999999998
286,1453.0179999999998
287,1453.0179999999998
288,1503.0169999999998
289,1503.0169999999998
290,1503.0169999999998
291,1503.0169999999998
292,1503.0169999999998
293,1453.0169999999998
294,1598.0169999999998
295,1444.0179999999998
296,1444.0179999999998
297,1589.0179999999998
298,1439.0189999999998
299,1249.0189999999998
300,1104.0189999999998
301,1104.0189999999998
302,1104.0189999999998
303,1199.0209999999997
304,1054.0209999999997
305,1199.0209999999997
306,1208.0199999999998
307,1208.0199999999998
308,1217.0189999999996
309,1412.0179999999996
310,1607.0169999999998
311,1607.0169999999998
312,1657.0169999999998
313,1707.0169999999998
314,1852.0169999999998
315,1752.0189999999996
316,1752.0189999999996
317,1752.0189999999996
318,1557.0189999999998
319,1457.0189999999998
320,1412.0179999999998
321,1412.0179999999998
322,1412.0179999999998
323,1362.0179999999998
324,1507.0179999999998
325,1362.0179999999998
326,1362.0169999999998
327,1262.0179999999998
328,1362.0169999999998
329,1072.0169999999998
330,927.0169999999998
331,937.0159999999998
332,928.0169999999998
333,978.0149999999999
334,978.0139999999999
335,1268.014
336,1259.0149999999999
337,1259.0149999999999
338,1259.0149999999999
339,1404.0159999999998
340,1549.0169999999998
341,1549.0199999999998
342,1499.0209999999997
343,1499.0209999999997
344,1644.0209999999997
345,1585.0239999999997
346,1585.0239999999997
347,1585.0239999999997
348,1594.0229999999997
349,1449.0229999999997
350,1358.0219999999997
351,1304.0229999999997
352,1304.0239999999997
353,1304.0239999999997
354,1449.024
355,1313.0229999999997
356,1313.024
357,1408.022
358,1453.022
359,1313.0209999999997
360,1168.0209999999997
361,1304.022
362,1295.023
363,1295.023
364,1005.0229999999999
365,1295.023
366,1313.0219999999997
367,1226.023
368,1231.023
369,1239.0269999999998
370,1518.0249999999996
371,1536.024
372,1505.0249999999996
373,1473.0249999999999
374,1636.0259999999996
375,1627.0279999999998
376,1482.0279999999998
377,1532.0279999999998
378,1500.0279999999998
379,1550.0269999999996
380,1659.0279999999996
381,1686.0269999999996
382,1686.0269999999994
383,1795.0249999999996
384,1840.0259999999994
385,1722.0279999999996
386,1839.0269999999996
387,1676.0279999999998
388,1649.0289999999998
389,1187.0309999999995
390,897.0309999999997
391,1092.0299999999997
392,942.0309999999998
393,942.0309999999998
394,938.0309999999996
395,1083.0309999999995
396,1083.0309999999995
397,1205.0309999999997
398,1145.0309999999997
399,1344.0299999999995
400,1548.0279999999996
401,1539.0279999999996
402,1643.0279999999996
403,1643.0279999999996
404,1793.0279999999996
405,1938.0259999999996
406,1938.0249999999996
407,1838.0259999999996
408,1838.0259999999996
409,2024.0259999999996
410,1979.0239999999997
411,1979.0239999999997
412,1825.0249999999996
413,1825.0239999999997
414,1825.0229999999997
415,1630.0239999999997
416,1580.0229999999997
417,1502.0239999999997
418,1375.0209999999997
419,1205.0199999999998
420,883.0199999999998
421,928.0189999999998
422,928.0189999999998
423,928.0189999999998
424,765.0189999999998
425,1037.0189999999998
426,1019.0189999999998
427,1164.0199999999998
428,1051.0219999999997
429,1051.0219999999997
430,1255.0209999999997
431,1255.0199999999998
432,1400.0199999999998
433,1386.0209999999997
434,1531.0199999999998
435,1758.0179999999998
436,1758.0179999999998
437,1758.0179999999998
438,1731.0179999999998
439,2021.0179999999998
440,1926.0169999999998
441,1826.0179999999996
442,1826.0169999999998
443,1776.0179999999996
444,1776.0179999999996
445,1631.0179999999996
446,1631.0179999999996
447,1436.0189999999998
448,1341.0179999999998
449,1101.0159999999998
450,956.0159999999998
451,996.0159999999998
452,996.0159999999998
453,1005.0159999999998
454,910.0149999999999
455,1200.0149999999999
456,1200.0149999999999
457,1200.014
458,1200.014
459,1205.013
460,1350.013
461,1350.013
462,1675.012
463,1770.013
464,1865.014
465,1620.0139999999997
466,1500.0149999999999
467,1500.0149999999999
468,1550.014
469,1940.013
470,1795.013
471,1795.0129999999997
472,1795.0129999999997
473,1745.0129999999997
474,1890.0129999999997
475,1745.0129999999997
476,1595.015
477,1630.014
478,1535.014
479,1245.014
480,1100.014
481,1100.014
482,1245.0149999999999
483,1240.0159999999998
484,1100.0149999999999
485,1240.0159999999998
486,1240.0159999999998
487,1295.014
488,1295.014
489,1295.014
490,1390.0149999999999
491,1390.0159999999998
492,1649.0159999999998
493,1794.0159999999998
494,1759.016
495,1759.016
496,1759.016
497,1804.017
498,1854.016
499,2094.016
500,1799.0179999999998
501,1799.0179999999998
502,1654.0179999999998
503,1754.017
504,1754.017
505,1609.017
506,1609.016
507,1609.016
508,1464.016
509,1224.0149999999999
510,1124.0159999999998
511,1124.0159999999998
512,1269.0149999999999
513,1269.0149999999999
514,979.0149999999999
515,1124.0149999999999
516,1124.0149999999999
517,986.0139999999999
518,986.0139999999999
519,986.0139999999999
520,1131.014
521,1081.0149999999999
522,1131.014
523,1276.014
524,1566.014
525,1566.014
526,1566.014
527,1661.0149999999999
528,1661.0149999999999
529,1951.015
530,1806.015
531,1806.015
532,1661.015
533,1661.015
534,1661.015
535,1516.015
536,1516.015
537,1516.015
538,1516.015
539,1226.0149999999999
540,1226.0159999999998
541,1226.0149999999999
542,1371.0149999999999
543,1371.0149999999999
544,1081.0149999999999
545,1126.0159999999998
546,1126.0159999999998
547,836.016
548,822.0169999999999
549,1067.0159999999998
550,1212.0159999999998
551,1121.0149999999999
552,1121.0149999999999
553,971.0159999999998
554,1121.0149999999999
555,1121.0149999999999
556,1121.0149999999999
557,1411.0149999999999
558,1411.0149999999999
559,1701.0149999999999
560,1556.0149999999999
561,1556.0149999999999
562,1556.0159999999998
563,1556.0159999999998
564,1556.0159999999998
565,1411.0159999999998
566,1411.0159999999998
567,1411.0159999999998
568,1471.0149999999999
569,1181.0149999999999
570,1181.0149999999999
571,1181.0149999999999
572,1326.0149999999999
573,1326.0149999999999
574,1181.0149999999999
575,1326.0149999999999
576,1326.0149999999999
577,1036.0149999999999
578,976.0159999999998
579,976.0169999999998
580,976.0169999999998
581,976.0169999999998
582,1156.0159999999998
583,1156.0159999999998
584,1301.017
585,1301.017
586,1301.017
587,1591.017
588,1591.017
589,1881.017
590,1881.017
591,1881.017
592,1736.0169999999998
593,1736.0179999999998
594,1736.0179999999998
595,1591.0179999999998
596,1441.0189999999998
597,1441.0189999999998
598,1591.0179999999998
599,1151.0189999999998
600,1301.0179999999998
601,1301.0179999999998
602,1446.0179999999998
603,1446.0179999999998
604,1301.018
605,1446.018
606,1266.02
607,1121.02
608,1121.02
609,1021.02
610,1019.02
611,1019.02
612,1019.02
613,1019.02
614,1164.02
615,1164.02
616,1164.02
617,1309.02
618,1309.02
619,1599.0199999999998
620,1599.0209999999997
621,1599.0209999999997
622,1599.0209999999997
623,1599.0209999999997
624,1599.0209999999997
625,1814.0199999999998
626,1814.0199999999998
627,1814.0199999999998
628,1814.0199999999998
629,1669.0209999999997
630,1669.0209999999997
631,1669.0209999999997
632,1669.0209999999997
633,1669.0209999999997
634,1524.0209999999997
635,1669.0209999999997
636,1669.022
637,1524.0229999999997
638,1524.0229999999997
639,1524.0229999999997
640,1566.0209999999997
641,1566.0209999999997
642,1421.0209999999997
643,1421.0209999999997
644,1566.0209999999997
645,1566.0209999999997
646,1386.022
647,1531.022
648,1531.022
649,1676.0219999999997
650,1655.0229999999997
651,1665.0229999999997
652,1810.0229999999997
653,1810.0229999999997
654,1810.0229999999997
655,1665.0229999999997
656,1665.0229999999997
657,1665.0229999999997
658,1665.0229999999997
659,1403.0219999999997
660,1253.0229999999997
661,1253.024
662,1403.024
663,1403.024
664,1258.024
665,1403.024
666,1403.024
667,1258.024
668,1258.024
669,1258.024
670,1403.024
671,1394.0249999999996
672,1394.0249999999996
673,1394.0249999999996
674,1684.0249999999996
675,1684.0259999999998
676,1539.0259999999998
677,1634.0269999999998
678,1634.0269999999998
679,1934.0259999999998
680,1789.0269999999996
681,1789.0269999999996
682,1644.0269999999996
683,1616.0289999999998
684,1616.0289999999998
685,1471.0289999999995
686,1616.0289999999995
687,1616.0289999999995
688,1616.0289999999995
689,1326.0289999999995
690,1326.0289999999998
691,1326.0299999999995
692,1471.0299999999995
693,1461.0309999999997
694,1316.0309999999997
695,1511.03
696,1366.03
697,1341.0289999999998
698,1341.03
699,1401.0289999999998
700,1546.0289999999998
701,1691.0289999999998
702,1691.0289999999998
703,1691.0289999999998
704,1886.0279999999996
705,1886.0279999999996
706,1886.0279999999996
707,2031.0279999999996
708,1911.0309999999997
709,2236.03
710,2091.0299999999997
711,2086.031
712,1946.0299999999997
713,1846.0319999999997
714,1846.0319999999997
715,1701.0319999999997
716,1801.0309999999995
717,1801.0319999999995
718,1801.0319999999995
719,1511.0319999999995
720,1490.0329999999997
721,1504.0319999999997
722,1649.0319999999997
723,1699.0309999999997
724,1699.0309999999997
725,1834.0319999999997
726,1789.031
727,1699.031
728,1857.0289999999995
729,1857.0289999999998
730,2002.0289999999998
731,2052.028
732,2197.028
733,2297.028
734,2392.028
735,2452.027
736,2502.026
737,2597.0269999999996
738,2597.0269999999996
739,2742.0269999999996
740,2643.0249999999996
741,2543.0259999999994
742,2253.0259999999994
743,2253.0259999999994
744,2249.0269999999996
745,2146.0269999999996
746,2146.0269999999996
747,2105.0289999999995
748,1925.0299999999995
749,1785.0289999999995
750,1725.0309999999997
751,1725.0309999999997
752,1725.0309999999997
753,1815.0299999999997
754,1822.0299999999995
755,1857.0319999999997
756,1907.0319999999997
757,1712.0329999999997
758,1748.0319999999997
759,1691.0339999999997
760,1741.0329999999997
761,2191.0319999999997
762,2336.0319999999997
763,2336.0319999999997
764,2481.0319999999997
765,2581.0309999999995
766,2538.031
767,2633.0319999999997
768,2683.0309999999995
769,2828.0309999999995
770,3008.0299999999997
771,3068.0289999999995
772,2828.028
773,2568.028
774,2568.028
775,2523.028
776,2523.028
777,2023.0299999999997
778,1923.0309999999997
779,1488.0309999999997
780,1402.0299999999997
781,1792.0279999999998
782,1727.03
783,1977.028
784,1972.029
785,2267.0280000000002
786,2217.029
787,2117.0299999999997
788,2117.03
789,2312.029
790,2457.029
791,2467.0280000000002
792,2612.0280000000002
793,2462.03
794,2632.029
795,2572.03
796,2332.031
797,2352.031
798,2497.031
799,2547.03
800,2402.0299999999997
801,2552.029
802,2407.029
803,2312.028
804,2362.027
805,2167.028
806,2167.028
807,2067.028
808,2267.027
809,2072.028
810,2072.028
811,2072.028
812,2217.0280000000002
813,2348.029
814,2348.029
815,2593.0280000000002
816,2593.0280000000002
817,2593.0280000000002
818,2298.0299999999997
819,2343.0299999999997
820,2483.031
821,2193.031
822,2193.031
823,2193.031
824,2198.0299999999997
825,2188.031
826,2043.0309999999997
827,2043.0309999999997
828,2043.0309999999997
829,2043.0309999999997
830,1898.0309999999997
831,2188.031
832,1698.0319999999997
833,1553.0319999999997
834,1553.0319999999997
835,1508.0309999999997
836,1653.0299999999997
837,1653.0299999999997
838,1833.0289999999998
839,1568.0289999999998
840,1618.0289999999998
841,1468.03
842,1608.031
843,1953.029
844,1953.029
845,2048.029
846,1928.0299999999997
847,1878.0309999999997
848,2023.0309999999997
849,2203.0299999999997
850,2348.0299999999997
851,1873.0309999999995
852,1873.0309999999995
853,1873.0309999999995
854,2023.0299999999997
855,2123.0289999999995
856,2363.028
857,2373.0269999999996
858,2373.0269999999996
859,2373.0269999999996
860,1983.0269999999996
861,1983.0269999999996
862,1838.0269999999996
863,1548.0269999999998
864,1512.0279999999998
865,1357.029
866,1367.0279999999998
867,1127.028
868,982.0279999999999
869,837.0279999999999
870,982.0279999999998
871,1127.0279999999998
872,1272.0279999999998
873,1625.0279999999998
874,1625.0279999999998
875,1725.0279999999998
876,1725.0279999999998
877,1725.0279999999998
878,1870.0279999999998
879,2015.0279999999998
880,2160.028
881,2015.0279999999998
882,2015.0279999999998
883,1835.0289999999995
884,1851.0279999999998
885,1851.0279999999998
886,1851.0279999999998
887,1971.0269999999998
888,1971.0269999999998
889,1971.0269999999998
890,1826.0269999999998
891,1981.0259999999996
892,1836.0259999999996
893,1536.0269999999998
894,1454.0269999999998
895,1309.0269999999998
896,1309.0269999999998
897,1309.0269999999998
898,1164.0269999999998
899,874.0269999999998
900,874.0269999999999
901,895.026
902,1040.0259999999998
903,1358.0249999999996
904,1476.0249999999996
905,1621.0249999999996
906,1621.0249999999996
907,1621.0249999999996
908,1748.0249999999996
909,2038.0249999999996
