,0
0,110.012
1,420.0079999999999
2,520.006
3,520.006
4,520.006
5,470.006
6,470.006
7,470.006
8,470.006
9,470.006
10,470.006
11,325.006
12,625.0049999999999
13,625.0049999999999
14,575.0059999999999
15,625.0049999999999
16,625.0049999999999
17,325.006
18,375.007
19,475.006
20,280.00699999999995
21,425.00699999999995
22,675.0049999999999
23,625.0049999999999
24,525.007
25,525.007
26,575.0059999999999
27,575.0059999999999
28,575.0059999999999
29,375.00699999999995
30,375.00699999999995
31,575.0059999999999
32,720.0059999999999
33,670.007
34,670.007
35,670.007
36,670.007
37,720.0059999999999
38,865.0059999999999
39,978.006
40,1123.0059999999999
41,978.006
42,833.006
43,933.0049999999999
44,933.0049999999999
45,883.006
46,883.006
47,933.0049999999999
48,788.0049999999999
49,693.0049999999999
50,693.0049999999999
51,700.0039999999999
52,700.0039999999999
53,650.0049999999999
54,650.0049999999999
55,650.0049999999999
56,632.0059999999999
57,632.0059999999999
58,625.007
59,425.008
60,420.009
61,565.009
62,565.011
63,670.0089999999999
64,820.0079999999999
65,820.0079999999999
66,827.007
67,827.007
68,827.007
69,577.009
70,577.009
71,482.00800000000004
72,432.01
73,627.009
74,482.00899999999996
75,582.0079999999999
76,582.0079999999999
77,582.0079999999999
78,582.0079999999999
79,582.0079999999999
80,582.0079999999999
81,482.00899999999996
82,532.009
83,532.009
84,532.009
85,532.01
86,677.01
87,677.01
88,822.01
89,822.01
90,822.01
91,967.01
92,967.01
93,822.01
94,1117.009
95,981.0089999999999
96,836.0089999999999
97,836.0089999999999
98,691.0089999999999
99,541.01
100,541.01
101,446.00899999999996
102,446.00899999999996
103,641.009
104,591.009
105,591.009
106,591.009
107,584.01
108,484.01099999999997
109,484.01099999999997
110,484.01099999999997
111,529.0129999999999
112,534.012
113,389.01199999999994
114,289.0129999999999
115,289.0129999999999
116,434.0129999999999
117,434.0129999999999
118,434.013
119,434.013
120,434.013
121,879.012
122,879.012
123,729.0129999999999
124,729.0129999999999
125,874.0129999999999
126,729.0129999999999
127,879.012
128,879.0139999999999
129,879.0139999999999
130,579.015
131,579.015
132,683.0149999999999
133,878.0139999999999
134,878.0139999999999
135,733.0139999999999
136,733.015
137,588.0160000000001
138,588.0160000000001
139,629.017
140,629.018
141,679.018
142,534.019
143,534.02
144,679.02
145,779.0199999999999
146,874.0199999999999
147,874.0199999999999
148,874.0199999999999
149,874.0199999999999
150,974.0189999999999
151,924.02
152,1015.0199999999999
153,1065.02
154,920.0199999999999
155,965.021
156,1120.02
157,1265.02
158,1165.0209999999997
159,1065.0209999999997
160,1070.02
161,1070.02
162,1215.02
163,1215.02
164,1215.02
165,1020.0199999999999
166,570.0219999999999
167,570.0219999999999
168,570.0219999999999
169,575.0209999999998
170,575.0209999999998
171,575.0209999999998
172,593.0199999999999
173,593.0199999999999
174,593.0199999999999
175,448.0199999999999
176,793.0189999999999
177,793.0189999999999
178,793.0189999999999
179,793.0189999999999
180,938.0189999999999
181,947.0179999999999
182,947.0179999999999
183,1092.018
184,1092.018
185,1237.018
186,1037.0189999999998
187,1037.0199999999998
188,1037.0199999999998
189,1046.019
190,901.0189999999999
191,706.0189999999999
192,706.0189999999999
193,711.0179999999999
194,661.0189999999999
195,847.0179999999998
196,847.0179999999998
197,865.0169999999998
198,810.0179999999998
199,801.0189999999999
200,806.0179999999999
201,561.019
202,561.019
203,479.018
204,488.01699999999994
205,488.01699999999994
206,783.016
207,733.0169999999999
208,783.0169999999999
209,833.016
210,978.016
211,978.016
212,978.016
213,978.016
214,1028.0169999999998
215,1028.0169999999998
216,978.0169999999999
217,978.0169999999999
218,833.0169999999998
219,842.0159999999998
220,724.0159999999998
221,742.0149999999999
222,887.0149999999999
223,882.0159999999998
224,1027.0159999999998
225,1177.0149999999999
226,1213.014
227,1168.0149999999999
228,1150.0159999999998
229,1345.0159999999998
230,1313.0149999999999
231,1068.016
232,923.0179999999999
233,1014.0179999999999
234,869.0179999999999
235,719.0189999999999
236,724.0189999999999
237,724.0189999999999
238,724.0189999999999
239,570.0199999999999
240,570.0199999999999
241,570.0199999999999
242,570.0199999999999
243,588.0189999999999
244,588.0189999999999
245,488.0199999999999
246,633.0199999999999
247,542.02
248,515.0219999999999
249,515.0219999999999
250,565.0209999999998
251,565.0209999999998
252,556.0219999999999
253,574.0199999999999
254,710.0209999999998
255,1000.0209999999998
256,1100.021
257,1091.023
258,1041.023
259,1168.024
260,1318.023
261,1173.023
262,1173.023
263,1200.022
264,1200.022
265,905.0229999999999
266,1055.022
267,1096.023
268,1096.023
269,951.0229999999999
270,951.0229999999999
271,955.0229999999999
272,855.0239999999999
273,855.0239999999999
274,855.0229999999999
275,760.0219999999998
276,905.0219999999999
277,914.021
278,923.0199999999998
279,973.0199999999998
280,1173.0189999999998
281,1028.0189999999998
282,1028.0189999999998
283,883.0189999999998
284,833.0189999999998
285,985.0179999999998
286,985.0179999999998
287,985.0179999999998
288,985.0179999999998
289,976.0189999999998
290,1112.0209999999997
291,967.0209999999997
292,967.0209999999997
293,1112.0219999999997
294,1130.0209999999997
295,1035.021
296,985.0209999999997
297,985.0209999999997
298,1130.0209999999997
299,1148.0199999999998
300,1148.0199999999998
301,1243.0209999999997
302,1234.0219999999997
303,1084.0229999999997
304,1234.0219999999997
305,1089.0229999999997
306,1034.0239999999997
307,1034.0239999999997
308,1143.0219999999997
309,1350.0209999999997
310,1232.023
311,1137.023
312,1078.0239999999997
313,892.0239999999998
